,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
53,2009-02-11 00:00:00+01:00,675.3499755859375,684.22998046875,665.3400268554688,676.3499755859375,167024800,0.0,0.0
54,2009-02-12 00:00:00+01:00,675.5999755859375,676.0599975585938,657.989990234375,672.8599853515625,198884800,0.0,0.0
55,2009-02-13 00:00:00+01:00,673.489990234375,685.47998046875,673.3599853515625,677.7000122070312,189016700,0.0,0.0
56,2009-02-16 00:00:00+01:00,676.8200073242188,686.6599731445312,671.8699951171875,681.6099853515625,124512900,0.0,0.0
57,2009-02-17 00:00:00+01:00,680.3599853515625,680.72998046875,645.3599853515625,647.8400268554688,196849600,0.0,0.0
58,2009-02-18 00:00:00+01:00,648.5900268554688,655.739990234375,636.0700073242188,653.239990234375,215757300,0.0,0.0
59,2009-02-19 00:00:00+01:00,653.5,663.7899780273438,646.1099853515625,662.4500122070312,182275500,0.0,0.0
60,2009-02-20 00:00:00+01:00,661.0700073242188,661.1900024414062,635.9299926757812,636.1400146484375,194199100,0.0,0.0
61,2009-02-23 00:00:00+01:00,636.1400146484375,636.1400146484375,619.1300048828125,619.1300048828125,0,0.0,0.0
62,2009-02-24 00:00:00+01:00,616.6199951171875,629.1099853515625,608.5700073242188,617.9500122070312,204319100,0.0,0.0
63,2009-02-25 00:00:00+01:00,619.5800170898438,633.7000122070312,615.8800048828125,617.4000244140625,160496500,0.0,0.0
64,2009-02-26 00:00:00+01:00,618.780029296875,646.4000244140625,618.530029296875,643.9400024414062,177949100,0.0,0.0
65,2009-02-27 00:00:00+01:00,642.9299926757812,643.0599975585938,629.7000122070312,640.3900146484375,185341500,0.0,0.0
66,2009-03-02 00:00:00+01:00,638.3800048828125,638.6300048828125,615.3699951171875,619.27001953125,149349100,0.0,0.0
67,2009-03-03 00:00:00+01:00,618.77001953125,623.510009765625,602.6599731445312,604.3099975585938,166105500,0.0,0.0
68,2009-03-04 00:00:00+01:00,604.8099975585938,630.22998046875,604.6799926757812,630.22998046875,194674900,0.0,0.0
69,2009-03-05 00:00:00+01:00,629.72998046875,629.97998046875,605.4000244140625,608.97998046875,180615500,0.0,0.0
70,2009-03-06 00:00:00+01:00,608.97998046875,617.3400268554688,602.6799926757812,607.4500122070312,184275600,0.0,0.0
71,2009-03-09 00:00:00+01:00,606.5700073242188,615.77001953125,593.280029296875,615.5499877929688,180158100,0.0,0.0
72,2009-03-10 00:00:00+01:00,613.9400024414062,651.3900146484375,609.1699829101562,650.6099853515625,208825700,0.0,0.0
73,2009-03-11 00:00:00+01:00,649.8599853515625,671.1300048828125,642.6400146484375,666.5800170898438,262868000,0.0,0.0
74,2009-03-12 00:00:00+01:00,665.8400268554688,669.8099975585938,649.3099975585938,667.6500244140625,201970300,0.0,0.0
75,2009-03-13 00:00:00+01:00,669.02001953125,685.3300170898438,652.5800170898438,659.3099975585938,216587200,0.0,0.0
76,2009-03-16 00:00:00+01:00,660.52001953125,675.8900146484375,660.1599731445312,675.8900146484375,167523000,0.0,0.0
77,2009-03-17 00:00:00+01:00,675.280029296875,675.469970703125,661.760009765625,664.0499877929688,180084900,0.0,0.0
78,2009-03-18 00:00:00+01:00,664.9000244140625,675.5700073242188,655.6599731445312,662.760009765625,187970500,0.0,0.0
79,2009-03-19 00:00:00+01:00,663.6099853515625,689.9600219726562,658.989990234375,679.5800170898438,283965300,0.0,0.0
80,2009-03-20 00:00:00+01:00,660.4500122070312,675.0700073242188,657.1799926757812,661.5900268554688,315036800,0.0,0.0
81,2009-03-23 00:00:00+01:00,661.469970703125,670.5,652.4299926757812,667.97998046875,225064400,0.0,0.0
82,2009-03-24 00:00:00+01:00,667.1300048828125,678.4000244140625,652.1900024414062,654.1199951171875,234166600,0.0,0.0
83,2009-03-25 00:00:00+01:00,654.0,672.0399780273438,646.1599731445312,665.760009765625,202062500,0.0,0.0
84,2009-03-26 00:00:00+01:00,665.760009765625,667.030029296875,655.8300170898438,667.030029296875,175647700,0.0,0.0
85,2009-03-27 00:00:00+01:00,666.2999877929688,668.9299926757812,653.1799926757812,655.5900268554688,171143000,0.0,0.0
86,2009-03-30 00:00:00+02:00,653.8800048828125,654.0,629.6900024414062,633.0900268554688,149087900,0.0,0.0
87,2009-03-31 00:00:00+02:00,633.8200073242188,653.4500122070312,633.8200073242188,653.0499877929688,196950400,0.0,0.0
88,2009-04-01 00:00:00+02:00,652.1900024414062,679.72998046875,641.02001953125,679.510009765625,243618800,0.0,0.0
89,2009-04-02 00:00:00+02:00,679.8800048828125,716.5800170898438,678.5800170898438,713.7999877929688,261864800,0.0,0.0
90,2009-04-03 00:00:00+02:00,712.9500122070312,726.97998046875,700.8200073242188,711.1599731445312,261925500,0.0,0.0
91,2009-04-06 00:00:00+02:00,710.6699829101562,727.8699951171875,704.1199951171875,709.5700073242188,197108500,0.0,0.0
92,2009-04-07 00:00:00+02:00,710.5399780273438,714.030029296875,695.7000122070312,702.1799926757812,163272100,0.0,0.0
93,2009-04-08 00:00:00+02:00,701.4500122070312,709.1599731445312,689.780029296875,707.3200073242188,175729700,0.0,0.0
94,2009-04-09 00:00:00+02:00,707.7999877929688,718.1300048828125,707.6799926757812,717.6599731445312,67144800,0.0,0.0
95,2009-04-14 00:00:00+02:00,717.2899780273438,751.739990234375,717.1699829101562,744.1599731445312,222948300,0.0,0.0
96,2009-04-15 00:00:00+02:00,742.5800170898438,743.1900024414062,725.97998046875,729.6300048828125,162175400,0.0,0.0
97,2009-04-16 00:00:00+02:00,730.239990234375,748.6099853515625,726.8200073242188,745.5499877929688,184891000,0.0,0.0
98,2009-04-17 00:00:00+02:00,747.1300048828125,771.4400024414062,747.010009765625,767.75,234579200,0.0,0.0
99,2009-04-20 00:00:00+02:00,767.3800048828125,770.989990234375,727.7100219726562,731.0999755859375,242645300,0.0,0.0
100,2009-04-21 00:00:00+02:00,730.8499755859375,744.1300048828125,715.27001953125,741.4400024414062,251972400,0.0,0.0
101,2009-04-22 00:00:00+02:00,742.1699829101562,770.4500122070312,739.5599975585938,768.1099853515625,285312400,0.0,0.0
102,2009-04-23 00:00:00+02:00,766.8900146484375,774.9500122070312,751.5499877929688,772.7899780273438,253056500,0.0,0.0
103,2009-04-24 00:00:00+02:00,771.2100219726562,781.8400268554688,756.6500244140625,779.1599731445312,213541800,0.0,0.0
104,2009-04-27 00:00:00+02:00,778.7899780273438,784.4199829101562,762.8800048828125,782.6500244140625,178629900,0.0,0.0
105,2009-04-28 00:00:00+02:00,781.9199829101562,781.9199829101562,745.3499755859375,751.280029296875,236014300,0.0,0.0
106,2009-04-29 00:00:00+02:00,751.6500244140625,770.5,751.6500244140625,768.7999877929688,203565500,0.0,0.0
107,2009-04-30 00:00:00+02:00,764.5399780273438,779.4000244140625,763.8900146484375,763.8900146484375,182644600,0.0,0.0
108,2009-05-04 00:00:00+02:00,761.0900268554688,781.0900268554688,760.8400268554688,779.5,185719500,0.0,0.0
109,2009-05-05 00:00:00+02:00,779.739990234375,785.1099853515625,771.0,783.030029296875,213890500,0.0,0.0
110,2009-05-06 00:00:00+02:00,783.030029296875,801.3300170898438,779.3900146484375,799.4199829101562,202938500,0.0,0.0
111,2009-05-07 00:00:00+02:00,801.0,816.3499755859375,788.9500122070312,792.469970703125,250096300,0.0,0.0
112,2009-05-08 00:00:00+02:00,792.0999755859375,813.530029296875,792.0999755859375,802.030029296875,214808800,0.0,0.0
113,2009-05-11 00:00:00+02:00,802.1500244140625,804.1799926757812,774.6799926757812,783.3900146484375,175718300,0.0,0.0
114,2009-05-12 00:00:00+02:00,783.510009765625,794.52001953125,769.3400268554688,769.3400268554688,177012300,0.0,0.0
115,2009-05-13 00:00:00+02:00,769.3400268554688,775.780029296875,744.0800170898438,748.0999755859375,211196800,0.0,0.0
116,2009-05-14 00:00:00+02:00,748.3400268554688,758.4600219726562,734.1199951171875,757.6599731445312,181042000,0.0,0.0
117,2009-05-15 00:00:00+02:00,758.1500244140625,766.4199829101562,749.8800048828125,764.77001953125,149044700,0.0,0.0
118,2009-05-18 00:00:00+02:00,764.0399780273438,780.719970703125,751.0499877929688,779.8900146484375,150257200,0.0,0.0
119,2009-05-19 00:00:00+02:00,780.6199951171875,798.9199829101562,780.25,789.1900024414062,184151500,0.0,0.0
120,2009-05-20 00:00:00+02:00,788.7000122070312,789.0399780273438,778.8800048828125,783.719970703125,83407800,0.0,0.0
121,2009-05-22 00:00:00+02:00,781.6500244140625,781.8900146484375,758.8200073242188,769.4000244140625,116414500,0.0,0.0
122,2009-05-25 00:00:00+02:00,769.1599731445312,774.3300170898438,758.1900024414062,770.239990234375,59764000,0.0,0.0
123,2009-05-26 00:00:00+02:00,770.5999755859375,775.739990234375,752.8099975585938,773.7000122070312,165371100,0.0,0.0
124,2009-05-27 00:00:00+02:00,774.1900024414062,782.0999755859375,769.1699829101562,773.6799926757812,163640900,0.0,0.0
125,2009-05-28 00:00:00+02:00,772.469970703125,773.4500122070312,762.6099853515625,771.8200073242188,143926400,0.0,0.0
126,2009-05-29 00:00:00+02:00,772.9199829101562,783.7100219726562,771.5399780273438,776.5,172150700,0.0,0.0
127,2009-06-01 00:00:00+02:00,777.3499755859375,802.9199829101562,777.3400268554688,801.5700073242188,132535200,0.0,0.0
128,2009-06-02 00:00:00+02:00,801.0800170898438,801.0800170898438,788.0599975585938,795.25,150402500,0.0,0.0
129,2009-06-03 00:00:00+02:00,795.25,797.27001953125,765.1199951171875,770.6099853515625,201747000,0.0,0.0
130,2009-06-04 00:00:00+02:00,770.6099853515625,777.780029296875,761.030029296875,768.5700073242188,184993700,0.0,0.0
131,2009-06-05 00:00:00+02:00,769.6699829101562,782.5900268554688,769.5399780273438,770.47998046875,136455700,0.0,0.0
132,2009-06-08 00:00:00+02:00,771.0900268554688,771.77001953125,755.530029296875,770.3200073242188,145792800,0.0,0.0
133,2009-06-09 00:00:00+02:00,770.4400024414062,774.1799926757812,760.4299926757812,769.6699829101562,165157300,0.0,0.0
134,2009-06-10 00:00:00+02:00,769.5499877929688,793.219970703125,769.5499877929688,787.1099853515625,202009000,0.0,0.0
135,2009-06-11 00:00:00+02:00,786.8699951171875,808.4299926757812,786.0599975585938,805.8499755859375,188408800,0.0,0.0
136,2009-06-12 00:00:00+02:00,805.3599853515625,810.030029296875,797.5800170898438,799.6500244140625,143675400,0.0,0.0
137,2009-06-15 00:00:00+02:00,799.6500244140625,799.8900146484375,782.9199829101562,784.489990234375,130440000,0.0,0.0
138,2009-06-16 00:00:00+02:00,784.489990234375,795.9600219726562,779.02001953125,789.219970703125,145309500,0.0,0.0
139,2009-06-17 00:00:00+02:00,788.72998046875,788.72998046875,768.2000122070312,773.989990234375,247749300,0.0,0.0
140,2009-06-18 00:00:00+02:00,773.989990234375,780.4000244140625,767.8300170898438,778.0900268554688,149326400,0.0,0.0
141,2009-06-22 00:00:00+02:00,778.0900268554688,780.4099731445312,752.2999877929688,754.52001953125,153269700,0.0,0.0
142,2009-06-23 00:00:00+02:00,754.030029296875,761.8200073242188,749.0700073242188,753.9400024414062,151380700,0.0,0.0
143,2009-06-24 00:00:00+02:00,754.6699829101562,783.47998046875,754.5399780273438,783.47998046875,133510500,0.0,0.0
144,2009-06-25 00:00:00+02:00,783.1099853515625,784.6400146484375,769.52001953125,779.1199951171875,110367100,0.0,0.0
145,2009-06-26 00:00:00+02:00,779.5999755859375,792.0700073242188,779.3599853515625,786.8200073242188,106038400,0.0,0.0
146,2009-06-29 00:00:00+02:00,785.8499755859375,806.4400024414062,784.9600219726562,804.3300170898438,94426200,0.0,0.0
147,2009-06-30 00:00:00+02:00,804.8099975585938,805.6400146484375,793.0499877929688,795.7999877929688,133835700,0.0,0.0
148,2009-07-01 00:00:00+02:00,795.9199829101562,814.72998046875,795.7999877929688,813.7000122070312,120998200,0.0,0.0
149,2009-07-02 00:00:00+02:00,812.8599853515625,812.97998046875,791.030029296875,792.4500122070312,116113800,0.0,0.0
150,2009-07-03 00:00:00+02:00,792.0900268554688,796.8800048828125,788.1799926757812,790.4500122070312,61231200,0.0,0.0
151,2009-07-06 00:00:00+02:00,790.2100219726562,790.4500122070312,774.8200073242188,783.3400268554688,76725000,0.0,0.0
152,2009-07-07 00:00:00+02:00,783.9400024414062,793.4000244140625,782.1500244140625,784.5599975585938,81208200,0.0,0.0
153,2009-07-08 00:00:00+02:00,783.8400268554688,786.0700073242188,777.0,777.47998046875,98719000,0.0,0.0
154,2009-07-09 00:00:00+02:00,778.5599975585938,787.8400268554688,774.739990234375,777.97998046875,81334200,0.0,0.0
155,2009-07-10 00:00:00+02:00,779.1799926757812,779.280029296875,770.239990234375,774.1199951171875,78975200,0.0,0.0
156,2009-07-13 00:00:00+02:00,774.0,789.760009765625,766.7100219726562,785.989990234375,88278000,0.0,0.0
157,2009-07-14 00:00:00+02:00,786.5900268554688,795.8599853515625,786.5900268554688,794.2999877929688,102335600,0.0,0.0
158,2009-07-15 00:00:00+02:00,795.02001953125,820.9299926757812,794.3499755859375,820.9299926757812,127663200,0.0,0.0
159,2009-07-16 00:00:00+02:00,821.0499877929688,827.77001953125,819.8800048828125,823.3300170898438,124507600,0.0,0.0
160,2009-07-17 00:00:00+02:00,824.1799926757812,844.1300048828125,824.0599975585938,842.1500244140625,135141000,0.0,0.0
161,2009-07-20 00:00:00+02:00,842.1500244140625,852.3099975585938,838.260009765625,843.47998046875,130160800,0.0,0.0
162,2009-07-21 00:00:00+02:00,843.719970703125,854.260009765625,842.8599853515625,852.260009765625,143557200,0.0,0.0
163,2009-07-22 00:00:00+02:00,851.2999877929688,853.3800048828125,841.7100219726562,852.9000244140625,115546300,0.0,0.0
164,2009-07-23 00:00:00+02:00,852.5399780273438,874.47998046875,848.5700073242188,871.8900146484375,135397300,0.0,0.0
165,2009-07-24 00:00:00+02:00,867.5599975585938,874.4199829101562,859.8800048828125,870.97998046875,179230900,0.0,0.0
166,2009-07-27 00:00:00+02:00,871.8200073242188,877.4000244140625,849.9299926757812,854.6199951171875,114844100,0.0,0.0
167,2009-07-28 00:00:00+02:00,854.6199951171875,862.8800048828125,849.1799926757812,852.510009765625,95436400,0.0,0.0
168,2009-07-29 00:00:00+02:00,852.75,859.510009765625,851.4000244140625,858.0499877929688,92728000,0.0,0.0
169,2009-07-30 00:00:00+02:00,858.5399780273438,880.2899780273438,857.4600219726562,879.2000122070312,107276200,0.0,0.0
170,2009-07-31 00:00:00+02:00,878.8400268554688,884.1199951171875,871.0800170898438,882.0499877929688,103482500,0.0,0.0
171,2009-08-03 00:00:00+02:00,881.4500122070312,896.8099975585938,877.5,895.1400146484375,103122400,0.0,0.0
172,2009-08-04 00:00:00+02:00,894.4199829101562,894.5399780273438,876.8599853515625,879.4500122070312,93374800,0.0,0.0
173,2009-08-05 00:00:00+02:00,879.5700073242188,888.5700073242188,871.8800048828125,874.4600219726562,110357400,0.0,0.0
174,2009-08-06 00:00:00+02:00,875.2999877929688,884.510009765625,869.27001953125,873.8800048828125,110535100,0.0,0.0
175,2009-08-07 00:00:00+02:00,873.52001953125,893.9600219726562,864.0800170898438,892.1900024414062,122359200,0.0,0.0
176,2009-08-10 00:00:00+02:00,892.1900024414062,892.1900024414062,880.5,883.1400146484375,87208800,0.0,0.0
177,2009-08-11 00:00:00+02:00,883.260009765625,890.7999877929688,861.739990234375,864.030029296875,152174300,0.0,0.0
178,2009-08-12 00:00:00+02:00,863.7899780273438,877.4099731445312,859.27001953125,876.7100219726562,111096500,0.0,0.0
179,2009-08-13 00:00:00+02:00,876.9500122070312,898.1599731445312,876.9500122070312,888.8699951171875,127838000,0.0,0.0
180,2009-08-14 00:00:00+02:00,888.75,894.0399780273438,871.3499755859375,876.739990234375,98584900,0.0,0.0
181,2009-08-17 00:00:00+02:00,876.739990234375,876.739990234375,853.260009765625,858.1500244140625,123778100,0.0,0.0
182,2009-08-18 00:00:00+02:00,858.6300048828125,876.5800170898438,858.6300048828125,873.0999755859375,129146600,0.0,0.0
183,2009-08-19 00:00:00+02:00,872.5,872.739990234375,857.3699951171875,869.22998046875,122788200,0.0,0.0
184,2009-08-20 00:00:00+02:00,869.719970703125,889.0700073242188,869.719970703125,886.4600219726562,143715700,0.0,0.0
185,2009-08-21 00:00:00+02:00,886.4600219726562,917.1799926757812,884.0800170898438,913.8400268554688,173241900,0.0,0.0
186,2009-08-24 00:00:00+02:00,914.5700073242188,925.030029296875,912.4000244140625,921.6300048828125,133870400,0.0,0.0
187,2009-08-25 00:00:00+02:00,920.9099731445312,921.030029296875,908.969970703125,916.0599975585938,136771700,0.0,0.0
188,2009-08-26 00:00:00+02:00,915.8200073242188,921.4099731445312,901.5999755859375,902.7899780273438,128817900,0.0,0.0
189,2009-08-27 00:00:00+02:00,903.1500244140625,909.1799926757812,894.9000244140625,901.9500122070312,122655700,0.0,0.0
190,2009-08-28 00:00:00+02:00,902.3099975585938,923.280029296875,902.3099975585938,919.9099731445312,154029000,0.0,0.0
191,2009-08-31 00:00:00+02:00,919.6699829101562,919.6699829101562,901.719970703125,904.8400268554688,91447000,0.0,0.0
192,2009-09-01 00:00:00+02:00,905.0900268554688,911.1799926757812,884.760009765625,888.5,144660200,0.0,0.0
193,2009-09-02 00:00:00+02:00,888.739990234375,889.2999877929688,867.8800048828125,873.3499755859375,183597000,0.0,0.0
194,2009-09-03 00:00:00+02:00,873.8300170898438,888.1900024414062,871.8400268554688,879.280029296875,141468000,0.0,0.0
195,2009-09-04 00:00:00+02:00,879.1599731445312,893.47998046875,879.1599731445312,891.3900146484375,130779500,0.0,0.0
196,2009-09-07 00:00:00+02:00,892.3499755859375,903.75,892.3499755859375,903.6199951171875,83024400,0.0,0.0
197,2009-09-08 00:00:00+02:00,904.3499755859375,908.8599853515625,900.6699829101562,905.6799926757812,133266800,0.0,0.0
198,2009-09-09 00:00:00+02:00,905.0800170898438,921.75,901.0,921.47998046875,146836000,0.0,0.0
199,2009-09-10 00:00:00+02:00,922.0800170898438,926.6799926757812,909.5399780273438,916.530029296875,143517400,0.0,0.0
200,2009-09-11 00:00:00+02:00,917.3699951171875,921.1500244140625,913.4000244140625,918.1900024414062,104163400,0.0,0.0
201,2009-09-14 00:00:00+02:00,917.219970703125,917.219970703125,901.1599731445312,914.3099975585938,101440800,0.0,0.0
202,2009-09-15 00:00:00+02:00,915.030029296875,919.989990234375,909.27001953125,913.0700073242188,121683000,0.0,0.0
203,2009-09-16 00:00:00+02:00,913.5499877929688,925.27001953125,913.5499877929688,918.4400024414062,124532100,0.0,0.0
204,2009-09-17 00:00:00+02:00,919.4000244140625,929.5900268554688,918.9500122070312,923.8200073242188,134470300,0.0,0.0
205,2009-09-18 00:00:00+02:00,923.469970703125,923.469970703125,909.22998046875,920.22998046875,116464000,0.0,0.0
206,2009-09-21 00:00:00+02:00,919.989990234375,920.260009765625,910.5,913.0499877929688,97833800,0.0,0.0
207,2009-09-22 00:00:00+02:00,912.9299926757812,923.72998046875,912.9299926757812,922.239990234375,112636100,0.0,0.0
208,2009-09-23 00:00:00+02:00,922.0,928.9400024414062,920.1500244140625,922.989990234375,132365100,0.0,0.0
209,2009-09-24 00:00:00+02:00,922.510009765625,922.75,900.0700073242188,901.8699951171875,136665600,0.0,0.0
210,2009-09-25 00:00:00+02:00,901.27001953125,907.6400146484375,895.760009765625,899.8699951171875,104050200,0.0,0.0
211,2009-09-28 00:00:00+02:00,899.510009765625,917.22998046875,889.3699951171875,913.5499877929688,122492700,0.0,0.0
212,2009-09-29 00:00:00+02:00,914.030029296875,917.6400146484375,902.219970703125,902.8200073242188,113394400,0.0,0.0
213,2009-09-30 00:00:00+02:00,903.2999877929688,912.3300170898438,892.5399780273438,896.760009765625,149331400,0.0,0.0
214,2009-10-01 00:00:00+02:00,896.4000244140625,902.510009765625,877.010009765625,878.3300170898438,139467700,0.0,0.0
215,2009-10-02 00:00:00+02:00,877.489990234375,877.6099853515625,859.8800048828125,867.8400268554688,153808800,0.0,0.0
216,2009-10-05 00:00:00+02:00,867.5999755859375,881.8300170898438,865.6900024414062,876.4299926757812,102581000,0.0,0.0
217,2009-10-06 00:00:00+02:00,876.780029296875,894.6799926757812,876.6599731445312,891.8800048828125,141614700,0.0,0.0
218,2009-10-07 00:00:00+02:00,891.4000244140625,895.5700073242188,882.780029296875,885.4299926757812,121965100,0.0,0.0
219,2009-10-08 00:00:00+02:00,886.1500244140625,897.1599731445312,886.030029296875,895.3499755859375,123796400,0.0,0.0
220,2009-10-09 00:00:00+02:00,895.3900146484375,903.969970703125,892.9299926757812,899.7000122070312,112848700,0.0,0.0
221,2009-10-12 00:00:00+02:00,899.719970703125,915.0399780273438,899.6400146484375,910.7899780273438,105733700,0.0,0.0
222,2009-10-13 00:00:00+02:00,910.7899780273438,912.9299926757812,900.5900268554688,903.030029296875,108220700,0.0,0.0
223,2009-10-14 00:00:00+02:00,903.2000122070312,929.5399780273438,903.2000122070312,928.5900268554688,179971300,0.0,0.0
224,2009-10-15 00:00:00+02:00,928.6599731445312,935.97998046875,926.1300048828125,927.0499877929688,136989700,0.0,0.0
225,2009-10-16 00:00:00+02:00,927.1400146484375,938.6300048828125,927.1199951171875,927.760009765625,134703200,0.0,0.0
226,2009-10-19 00:00:00+02:00,927.4000244140625,945.510009765625,927.4000244140625,941.6699829101562,113281900,0.0,0.0
